Video,Quality,Video Bytes Downloaded,Loaded Percentage,Longitude,Latitude,RSRP,RSRQ,SNR,DL_bitrate,UL_bitrate,State,EVENT,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,Eid_num
KGerjHMa90s,hd2160,0.458635118,45.9,-90.120275,29.934083,-114.0,-14.0,25.0,51.0,73.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.458635118,45.9,-90.120275,29.934083,-114.0,-12.0,35.0,3.0,2.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4649864129,46.5,-90.120275,29.934083,-114.0,-12.0,35.0,0.0,0.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4649864129,46.5,-90.120275,29.934083,-114.0,-12.0,35.0,79961.0,1527.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4649864129,46.5,-90.120275,29.934083,-114.0,-12.0,35.0,5.0,4.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4698169759,47.0,-90.120275,29.934083,-114.0,-12.0,35.0,1.0,1.0,D,PERIODIC,-108.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.4698169759,47.0,-90.120275,29.934083,-114.0,-12.0,35.0,2.0,2.0,D,PERIODIC,-108.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.4755420885,47.6,-90.120275,29.934083,-113.0,-12.0,4.0,1.0,1.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4755420885,47.6,-90.120275,29.934083,-113.0,-12.0,4.0,0.0,0.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4755420885,47.6,-90.120275,29.934083,-113.0,-12.0,4.0,73253.0,1423.0,D,PERIODIC,-108.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.4755420885,47.6,-90.120275,29.934083,-113.0,-12.0,3.0,0.0,0.0,D,PERIODIC,-108.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.4755420885,47.6,-90.120275,29.934083,-114.0,-12.0,35.0,4.0,4.0,D,PERIODIC,-108.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.4809988365,48.1,-90.120275,29.934083,-114.0,-12.0,35.0,1.0,1.0,D,PERIODIC,-108.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.4809988365,48.1,-90.120275,29.934083,-115.0,-13.0,35.0,49627.0,803.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4809988365,48.1,-90.120275,29.934083,-115.0,-13.0,35.0,2.0,2.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4871712225,48.7,-90.120275,29.934083,-115.0,-13.0,35.0,0.0,0.0,I,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.4871712225,48.7,-90.120275,29.934083,-115.0,-13.0,35.0,4.0,4.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.4871712225,48.7,-90.120275,29.934083,-115.0,-13.0,35.0,0.0,0.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4921742627,49.2,-90.120275,29.934083,-115.0,-13.0,35.0,54204.0,638.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.492449059,49.2,-90.120275,29.934083,-115.0,-13.0,35.0,2.0,2.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4979952601,49.8,-90.120275,29.934083,-115.0,-13.0,35.0,12.0,11.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.4979952601,49.8,-90.120275,29.934083,-115.0,-13.0,35.0,0.0,0.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.5016629115,50.2,-90.120275,29.934083,-115.0,-13.0,35.0,4.0,2.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.5016629115,50.2,-90.120275,29.934083,-115.0,-13.0,35.0,89170.0,3582.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.5047938311,50.5,-90.120275,29.934083,-115.0,-13.0,35.0,2.0,2.0,D,PERIODIC,-108.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.5076563861,50.8,-90.120275,29.934083,-110.0,-13.0,30.0,0.0,11.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5119502198,51.2,-90.120275,29.934083,-110.0,-13.0,30.0,0.0,0.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5150811421,51.5,-90.120275,29.934083,-110.0,-13.0,30.0,2.0,2.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5251000858,52.5,-90.120275,29.934083,-110.0,-13.0,30.0,90219.0,2394.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5251000858,52.5,-90.120275,29.934083,-110.0,-13.0,30.0,0.0,1.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5335088445,53.4,-90.120275,29.934083,-110.0,-13.0,30.0,3.0,3.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5335088445,53.4,-90.120275,29.934083,-110.0,-13.0,30.0,2.0,2.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.5433488794,54.3,-90.120275,29.934083,-110.0,-13.0,30.0,1.0,1.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.5468376193,54.7,-90.120275,29.934083,-110.0,-13.0,30.0,120067.0,1147.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5530857909,55.3,-90.120275,29.934083,-110.0,-13.0,30.0,4.0,4.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5531889169,55.3,-90.120275,29.934083,-110.0,-13.0,30.0,0.0,0.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5531889169,55.3,-90.120275,29.934083,-110.0,-13.0,30.0,4.0,39.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5599874853,56.0,-90.120275,29.934083,-110.0,-13.0,30.0,0.0,0.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5646391394,56.5,-90.120275,29.934083,-109.0,-12.0,40.0,115770.0,1834.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5704537051,57.0,-90.120275,29.934083,-109.0,-12.0,40.0,0.0,0.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.5704537051,57.0,-90.120275,29.934083,-109.0,-12.0,40.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.5758209973,57.6,-90.120275,29.934083,-109.0,-12.0,40.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.5873606756,58.7,-90.120275,29.934083,-109.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-12.0,11.0,8
KGerjHMa90s,hd2160,0.5873606756,58.7,-90.120275,29.934083,-109.0,-13.0,25.0,146916.0,1196.0,D,PERIODIC,-106.0,-12.0,11.0,8
KGerjHMa90s,hd2160,0.5937119732,59.4,-90.120275,29.934083,-109.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-107.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.5937119732,59.4,-90.120275,29.934083,-109.0,-13.0,25.0,3.0,3.0,D,PERIODIC,-107.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.5989003539,59.9,-90.120275,29.934083,-109.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-14.0,11.0,8
KGerjHMa90s,hd2160,0.6065040188,60.7,-90.120275,29.934083,-109.0,-13.0,25.0,5.0,7.0,D,PERIODIC,-106.0,-14.0,11.0,8
KGerjHMa90s,hd2160,0.6065040188,60.7,-90.120275,29.934083,-111.0,-13.0,25.0,120253.0,955.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.6099033029,61.0,-90.120275,29.934083,-111.0,-13.0,25.0,3.0,3.0,D,PERIODIC,-107.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.6099033029,61.0,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.6157178713,61.6,-90.120275,29.934083,-111.0,-13.0,25.0,5.0,5.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.6157178713,61.6,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6225164397,62.3,-90.120275,29.934083,-111.0,-13.0,25.0,97987.0,2383.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6260051796,62.6,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6302095603,63.0,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6380815871,63.8,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.6428226971,64.3,-90.120275,29.934083,-111.0,-13.0,25.0,1.0,4.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.6428226971,64.3,-90.120275,29.934083,-111.0,-13.0,25.0,151291.0,1172.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6510525442,65.1,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6580300241,65.8,-90.120275,29.934083,-111.0,-13.0,25.0,6.0,0.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.6666176917,66.7,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.669211882,66.9,-90.120275,29.934083,-111.0,-13.0,25.0,2.0,2.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6809304718,68.1,-90.120275,29.934083,-111.0,-13.0,25.0,166888.0,1292.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6809304718,68.1,-90.120275,29.934083,-111.0,-13.0,25.0,3.0,3.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6809304718,68.1,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.6957799786,69.6,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.704278193,70.4,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.704278193,70.4,-90.120275,29.934083,-111.0,-13.0,25.0,101965.0,2156.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.7085720268,70.9,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.7085720268,70.9,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7100033029,71.0,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7141182279,71.4,-90.120275,29.934083,-111.0,-13.0,25.0,1.0,1.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7188593351,71.9,-90.120275,29.934083,-111.0,-13.0,25.0,89518.0,946.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7188593351,71.9,-90.120275,29.934083,-111.0,-13.0,25.0,3.0,3.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7245844477,72.5,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7303095603,73.0,-90.120275,29.934083,-111.0,-13.0,25.0,8.0,9.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7358557614,73.6,-90.120275,29.934083,-111.0,-13.0,25.0,6.0,7.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7358557614,73.6,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,4657.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.741580874,74.2,-90.120275,29.934083,-111.0,-13.0,25.0,1.0,1.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7470376193,74.7,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.7487372627,74.9,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-14.0,10.0,8
KGerjHMa90s,hd2160,0.7562514718,75.6,-90.120275,29.934083,-111.0,-13.0,25.0,2.0,2.0,D,PERIODIC,-106.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.7626027668,76.3,-90.120275,29.934083,-111.0,-13.0,25.0,145740.0,3048.0,D,PERIODIC,-106.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.7684173351,76.8,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7684173351,76.8,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7753053592,77.5,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.7813882895,78.1,-90.120275,29.934083,-111.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-106.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.7813882895,78.1,-90.120275,29.934083,-111.0,-13.0,25.0,154397.0,1169.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7865766729,78.7,-90.120275,29.934083,-111.0,-13.0,25.0,3.0,3.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7920334209,79.2,-90.120275,29.934083,-112.0,-15.0,5.0,3.0,3.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7920334209,79.2,-90.120275,29.934083,-112.0,-15.0,5.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.7966850724,79.7,-90.120275,29.934083,-112.0,-15.0,5.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8021418204,80.2,-90.120275,29.934083,-112.0,-15.0,5.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8042922252,80.4,-90.120275,29.934083,-112.0,-15.0,5.0,126400.0,2209.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8083142064,80.8,-90.120275,29.934083,-112.0,-15.0,5.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8136814987,81.4,-90.120275,29.934083,-112.0,-14.0,15.0,0.0,0.0,I,PERIODIC,-107.0,-12.0,11.0,8
KGerjHMa90s,hd2160,0.8136814987,81.4,-90.120275,29.934083,-112.0,-14.0,15.0,0.0,0.0,I,PERIODIC,-107.0,-12.0,11.0,8
KGerjHMa90s,hd2160,0.8136814987,81.4,-90.120275,29.934083,-113.0,-15.0,10.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.8136814987,81.4,-90.120275,29.934083,-113.0,-15.0,10.0,116418.0,925.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.8203906139,82.0,-90.120275,29.934083,-111.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.8203906139,82.0,-90.120275,29.934083,-111.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.8293361019,82.9,-90.120275,29.934083,-111.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.8293361019,82.9,-90.120275,29.934083,-111.0,-14.0,20.0,109262.0,976.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.8356873968,83.6,-90.120275,29.934083,-111.0,-15.0,25.0,0.0,0.0,D,PERIODIC,-107.0,-11.0,12.0,8
KGerjHMa90s,hd2160,0.8356873968,83.6,-90.120275,29.934083,-111.0,-15.0,25.0,4.0,4.0,D,PERIODIC,-107.0,-11.0,12.0,8
KGerjHMa90s,hd2160,0.8356873968,83.6,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,D,PERIODIC,-106.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8364030349,83.6,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.840428504,84.0,-90.120275,29.934083,-113.0,-14.0,20.0,49717.0,1552.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8457957962,84.6,-90.120275,29.934083,-113.0,-14.0,20.0,1.0,1.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8516103646,85.2,-90.120275,29.934083,-113.0,-14.0,20.0,4.0,4.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8559936515,85.6,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8559936515,85.6,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-108.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8559936515,85.6,-90.120275,29.934083,-113.0,-14.0,20.0,136825.0,1699.0,D,PERIODIC,-108.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8559936515,85.6,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.860376941,86.0,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8661020536,86.6,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8715587989,87.2,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8715587989,87.2,-90.120275,29.934083,-113.0,-14.0,20.0,112056.0,882.0,D,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8715587989,87.2,-90.120275,29.934083,-113.0,-14.0,20.0,1.0,1.0,D,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8761209973,87.6,-90.120275,29.934083,-113.0,-14.0,20.0,3.0,3.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8761209973,87.6,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8819355657,88.2,-90.120275,29.934083,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8871239464,88.7,-90.12032,29.933994,-113.0,-14.0,20.0,78586.0,675.0,D,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8871239464,88.7,-90.12032,29.933994,-113.0,-14.0,20.0,0.0,0.0,D,PERIODIC,-107.0,-11.0,10.0,8
KGerjHMa90s,hd2160,0.8871239464,88.7,-90.12032,29.933994,-113.0,-14.0,20.0,0.0,0.0,D,PERIODIC,-107.0,-11.0,10.0,8
KGerjHMa90s,hd2160,0.8871239464,88.7,-90.12032,29.933994,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8929385147,89.3,-90.12032,29.933994,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.8929385147,89.3,-90.12032,29.933994,-113.0,-14.0,20.0,0.0,728.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8982163512,89.8,-90.12032,29.933994,-113.0,-14.0,20.0,7.0,6.0,D,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.8982163512,89.8,-90.12032,29.933994,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.9026890938,90.3,-90.12032,29.933994,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.906714563,90.7,-90.120276,29.934123,-113.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.9123502198,91.2,-90.120276,29.934123,-113.0,-14.0,20.0,107550.0,907.0,D,PERIODIC,-106.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.9123502198,91.2,-90.120276,29.934123,-114.0,-15.0,20.0,1.0,1.0,D,PERIODIC,-106.0,-10.0,11.0,8
KGerjHMa90s,hd2160,0.9123502198,91.2,-90.120276,29.934123,-114.0,-15.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-10.0,11.0,8
KGerjHMa90s,hd2160,0.9182542413,91.8,-90.120276,29.934123,-112.0,-14.0,20.0,1.0,1.0,D,PERIODIC,-107.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.9226375308,92.3,-90.120276,29.934123,-112.0,-14.0,20.0,3.0,3.0,D,PERIODIC,-107.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.9226375308,92.3,-90.120276,29.934123,-112.0,-14.0,20.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.9280048231,92.8,-90.120276,29.934123,-112.0,-14.0,20.0,2.0,2.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.9280048231,92.8,-90.120276,29.934123,-112.0,-14.0,20.0,1.0,1.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.9338193887,93.4,-90.120276,29.934123,-112.0,-14.0,20.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.9399023217,94.0,-90.120276,29.934123,-112.0,-14.0,20.0,1.0,1.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,0.9399023217,94.0,-90.120276,29.934123,-112.0,-14.0,20.0,96857.0,3588.0,D,PERIODIC,-106.0,-11.0,11.0,8
KGerjHMa90s,hd2160,0.9399023217,94.0,-90.120276,29.934123,-112.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-11.0,11.0,8
KGerjHMa90s,hd2160,0.944643429,94.5,-90.120276,29.934123,-112.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-12.0,11.0,8
KGerjHMa90s,hd2160,0.9493845362,94.9,-90.120276,29.934123,-112.0,-14.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-12.0,11.0,8
KGerjHMa90s,hd2160,0.9493845362,94.9,-90.120276,29.934123,-112.0,-14.0,30.0,0.0,0.0,I,PERIODIC,-106.0,-10.0,12.0,8
KGerjHMa90s,hd2160,0.9553780134,95.5,-90.120276,29.934123,-112.0,-14.0,30.0,86993.0,730.0,D,PERIODIC,-106.0,-10.0,12.0,8
KGerjHMa90s,hd2160,0.9553780134,95.5,-90.120276,29.934123,-112.0,-14.0,30.0,2.0,2.0,D,PERIODIC,-107.0,-12.0,12.0,8
KGerjHMa90s,hd2160,0.9553780134,95.5,-90.120276,29.934123,-112.0,-14.0,30.0,0.0,0.0,D,PERIODIC,-107.0,-12.0,12.0,8
KGerjHMa90s,hd2160,0.9553780134,95.5,-90.120276,29.934123,-112.0,-13.0,15.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.9619082198,96.2,-90.120276,29.934123,-112.0,-13.0,15.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,8
KGerjHMa90s,hd2160,0.9805148311,98.1,-90.120276,29.934123,-112.0,-13.0,20.0,89110.0,771.0,D,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.9805148311,98.1,-90.120276,29.934123,-112.0,-13.0,20.0,0.0,0.0,D,PERIODIC,-107.0,-12.0,10.0,8
KGerjHMa90s,hd2160,0.9805148311,98.1,-90.120276,29.934123,-112.0,-13.0,20.0,0.0,0.0,I,PERIODIC,-106.0,-11.0,10.0,8
KGerjHMa90s,hd2160,0.9805148311,98.1,-90.120276,29.934123,-112.0,-13.0,20.0,52.0,52.0,D,PERIODIC,-106.0,-11.0,10.0,8
KGerjHMa90s,hd2160,0.9805148311,98.1,-90.120276,29.934123,-117.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-106.0,-12.0,12.0,8
KGerjHMa90s,hd2160,1.0,100.0,-90.120276,29.934123,-117.0,-13.0,25.0,18666.0,265.0,D,PERIODIC,-106.0,-12.0,12.0,8
KGerjHMa90s,hd2160,1.0,100.0,-90.120348,29.93397,-116.0,-13.0,30.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,1.0,100.0,-90.120348,29.93397,-116.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,11.0,8
KGerjHMa90s,hd2160,1.0,100.0,-90.120348,29.93397,-116.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-106.0,-12.0,11.0,8
KGerjHMa90s,hd2160,1.0,100.0,-90.120348,29.93397,-116.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-106.0,-12.0,11.0,8
KGerjHMa90s,hd2160,1.0,100.0,-90.120348,29.93397,-116.0,-13.0,30.0,1.0,1.0,D,PERIODIC,-106.0,-12.0,11.0,8
KGerjHMa90s,hd2160,1.0,100.0,-90.120348,29.93397,-116.0,-13.0,30.0,1.0,1.0,D,PERIODIC,-106.0,-12.0,11.0,8
